
He 650	BCA-2-1-Wuhan	2025-10-14T09:44:21	time_sec	5 amu	5 amu	5 amu	5 amu	5 amu	5 amu
1524.429	2.489325E-14	1.135230E-14	5.879701E-15	5.033768E-15	7.405048E-15	6.041427E-15
1532.536	2.644504E-14	3.833139E-15	2.850873E-14	7.808361E-15	4.828962E-15	4.755403E-15
1540.641	1.692881E-16	4.518351E-15	5.010090E-15	1.120771E-14	7.401015E-15	5.365540E-15
1548.745	4.415972E-14	2.907504E-14	1.652563E-14	1.777161E-14	6.833704E-15	9.208776E-16
1556.855	3.397428E-14	4.131408E-15	7.204775E-15	1.259626E-14	4.993463E-15	2.121377E-15
1564.968	7.009287E-15	2.942570E-14	1.256855E-14	1.828501E-14	1.362030E-14	4.882240E-15
1572.985	4.644509E-14	1.379326E-13	3.258775E-14	6.327103E-15	5.408870E-15	5.767596E-15
1581.101	1.362357E-14	4.324879E-15	8.068339E-15	7.119119E-16	7.513623E-15	1.084256E-14
1589.210	2.059255E-14	1.375054E-14	8.586275E-15	1.929166E-15	1.597117E-14	1.392247E-14
1597.322	5.981474E-14	1.603591E-14	1.445791E-14	1.644653E-14	2.813885E-16	2.242082E-17
1605.443	4.670306E-14	7.285387E-15	4.675546E-16	2.506556E-14	6.222557E-15	4.829592E-15
1613.546	2.862966E-14	7.222911E-15	1.400648E-14	1.979045E-15	5.480918E-15	5.919501E-15
1621.561	1.936724E-14	1.595127E-14	2.503533E-14	5.589997E-15	1.564142E-14	9.424398E-15
1629.672	1.401454E-14	1.067717E-14	3.476630E-14	4.900756E-15	6.011955E-15	1.305084E-14
1637.782	3.907708E-14	1.987107E-14	2.126164E-14	8.185227E-15	9.737024E-15	4.849870E-15
1645.894	5.891993E-14	2.894807E-14	7.373053E-15	1.177553E-14	8.661853E-15	8.142269E-15
1654.005	2.698112E-14	9.915371E-16	2.251013E-14	4.052309E-15	9.232680E-16	7.663761E-15
1662.119	1.168885E-16	4.287999E-14	9.574790E-15	6.338172E-16	5.634334E-15	2.214460E-15
1670.237	1.869815E-14	3.344627E-14	5.716458E-15	2.249047E-14	1.455919E-14	8.466740E-15
1678.343	4.627177E-14	3.280943E-14	2.494968E-14	8.427067E-15	7.275560E-15	6.579897E-15
1686.354	6.613478E-14	4.887155E-15	4.683607E-15	2.209798E-15	1.472696E-14	1.057363E-14
1694.468	1.949622E-14	1.115279E-14	1.196597E-14	2.231061E-14	6.158821E-15	5.720365E-15
1702.574	1.116891E-14	9.625175E-15	6.214242E-15	1.260583E-15	5.366296E-15	1.215604E-14
1710.682	1.687630E-14	1.073360E-14	2.844626E-15	6.040421E-15	1.215465E-14	9.981005E-15
1718.794	3.831932E-14	2.676749E-14	3.305127E-14	5.663053E-15	9.838547E-15	6.027071E-16
1726.906	6.160837E-14	3.198314E-14	2.509054E-16	7.117108E-15	4.821907E-15	8.001710E-15
1735.010	3.483281E-14	1.547364E-14	9.930496E-15	1.071899E-14	5.043847E-15	7.028307E-15
1743.119	5.596950E-14	2.593517E-14	1.263707E-14	9.874569E-15	9.413060E-15	7.725355E-15
